日期,行业,市值
2020-02-18,Q卫生社工,3525.789032
2020-02-19,Q卫生社工,3466.436612
2020-02-20,Q卫生社工,3573.370071
2020-02-21,Q卫生社工,3569.352809
2020-02-24,Q卫生社工,3556.117769
2020-02-25,Q卫生社工,3555.70327
2020-02-26,Q卫生社工,3424.832108
2020-02-27,Q卫生社工,3460.318085
2020-02-28,Q卫生社工,3349.749179
2020-03-02,Q卫生社工,3432.972404
2020-03-03,Q卫生社工,3499.499003
2020-03-04,Q卫生社工,3543.849231
2020-03-05,Q卫生社工,3633.525248
2020-03-06,Q卫生社工,3654.021655
2020-03-09,Q卫生社工,3577.024872
2020-03-10,Q卫生社工,3577.070498
2020-03-11,Q卫生社工,3540.527679
2020-03-12,Q卫生社工,3433.721745
2020-03-13,Q卫生社工,3383.957069
2020-03-16,Q卫生社工,3194.959604
2020-03-17,Q卫生社工,3151.08691
2020-03-18,Q卫生社工,3113.583736
2020-03-19,Q卫生社工,3010.687844
2020-03-20,Q卫生社工,3059.804446
2020-03-23,Q卫生社工,2917.786535
2020-03-24,Q卫生社工,3081.489996
2020-03-25,Q卫生社工,3186.537297
2020-03-26,Q卫生社工,3245.179587
2020-03-27,Q卫生社工,3225.188665
2020-03-30,Q卫生社工,3125.163009
2020-03-31,Q卫生社工,3201.959462
2020-04-01,Q卫生社工,3189.115647
2020-04-02,Q卫生社工,3253.866476
2020-04-03,Q卫生社工,3238.530072
2020-04-07,Q卫生社工,3335.01924
2020-04-08,Q卫生社工,3335.474158
2020-04-09,Q卫生社工,3494.785947
2020-04-10,Q卫生社工,3477.4216
2020-04-13,Q卫生社工,3453.202139
2020-04-14,Q卫生社工,3523.153404
2020-04-15,Q卫生社工,3470.042631
2020-04-16,Q卫生社工,3515.537249
2020-04-17,Q卫生社工,3501.051552
2020-04-20,Q卫生社工,3526.429382
2020-04-21,Q卫生社工,3470.542665
2020-04-22,Q卫生社工,3559.279391
2020-04-23,Q卫生社工,2226.282853
2020-04-24,Q卫生社工,3538.178546
2020-04-27,Q卫生社工,3567.820077
2020-04-28,Q卫生社工,3594.365613
2020-04-29,Q卫生社工,3595.809838
2020-04-30,Q卫生社工,3546.721148
2020-05-06,Q卫生社工,3595.738972
2020-05-07,Q卫生社工,3634.362033
2020-05-08,Q卫生社工,3683.451238
2020-05-11,Q卫生社工,3610.729781
2020-05-12,Q卫生社工,3694.201036
2020-05-13,Q卫生社工,3810.566076
2020-05-14,Q卫生社工,3775.765957
2020-05-15,Q卫生社工,3740.103496
2020-05-18,Q卫生社工,3817.851496
2020-05-19,Q卫生社工,3834.238271
2020-05-20,Q卫生社工,3780.152759
2020-05-21,Q卫生社工,3800.77063
2020-05-22,Q卫生社工,3717.036214
2020-05-25,Q卫生社工,3758.08476
2020-05-26,Q卫生社工,3852.153539
2020-05-27,Q卫生社工,3803.738049
2020-05-28,Q卫生社工,3779.965663
2020-05-29,Q卫生社工,3893.369554
2020-06-01,Q卫生社工,3998.17376
2020-06-02,Q卫生社工,3909.598153
2020-06-03,Q卫生社工,3924.685692
2020-06-04,Q卫生社工,3998.775301
2020-06-05,Q卫生社工,4021.415542
2020-06-08,Q卫生社工,3967.85993
2019-12-02,R文体娱乐,5208.776531
2019-12-03,R文体娱乐,5224.692259
2019-12-04,R文体娱乐,5233.545364
2019-12-05,R文体娱乐,5278.757427
2019-12-06,R文体娱乐,5400.493019
2019-12-09,R文体娱乐,5442.102299
2019-12-10,R文体娱乐,5552.159599
2019-12-11,R文体娱乐,5565.047181
2019-12-12,R文体娱乐,5526.171133
2019-12-13,R文体娱乐,5549.100791
2019-12-16,R文体娱乐,5652.993914
2019-12-17,R文体娱乐,5714.663738
2019-12-18,R文体娱乐,5768.589048
2019-12-19,R文体娱乐,5930.124938
2019-12-20,R文体娱乐,5830.467671
2019-12-23,R文体娱乐,5656.586504
2019-12-24,R文体娱乐,5730.013945
2019-12-25,R文体娱乐,5747.958538
2019-12-26,R文体娱乐,5812.42221
2019-12-27,R文体娱乐,5747.187868
2019-12-30,R文体娱乐,5795.590472
2019-12-31,R文体娱乐,5813.035681
2020-01-02,R文体娱乐,6049.932916
2020-01-03,R文体娱乐,6118.449457
2020-01-06,R文体娱乐,6260.628222
2020-01-07,R文体娱乐,6486.351233
2020-01-08,R文体娱乐,6324.332496
2020-01-09,R文体娱乐,6379.822685
2020-01-10,R文体娱乐,6319.245378
2020-01-13,R文体娱乐,6399.557435
2020-01-14,R文体娱乐,6435.083571
2020-01-15,R文体娱乐,6394.944257
2020-01-16,R文体娱乐,6325.314355
2020-01-17,R文体娱乐,6310.749846
2020-01-20,R文体娱乐,6164.207027
2020-01-21,R文体娱乐,6102.467213
2020-01-22,R文体娱乐,6097.735871
2020-01-23,R文体娱乐,5887.212345
2020-02-03,R文体娱乐,5344.853362
2020-02-04,R文体娱乐,5448.486206
2020-02-05,R文体娱乐,5610.105444
2020-02-06,R文体娱乐,5901.971352
2020-02-07,R文体娱乐,6019.897392
2020-02-10,R文体娱乐,6065.531814
2020-02-11,R文体娱乐,6005.993618
2020-02-12,R文体娱乐,6127.103796
2020-02-13,R文体娱乐,5979.528511
2020-02-14,R文体娱乐,5905.369236
2020-02-17,R文体娱乐,6101.741757
2020-02-18,R文体娱乐,6202.551116
2020-02-19,R文体娱乐,6042.442082
2020-02-20,R文体娱乐,6179.673605
2020-02-21,R文体娱乐,6175.631315
2020-02-24,R文体娱乐,6141.7435
2020-02-25,R文体娱乐,6021.816472
2020-02-26,R文体娱乐,5908.828406
2020-02-27,R文体娱乐,5891.550118
2020-02-28,R文体娱乐,5613.012017
2020-03-02,R文体娱乐,5753.926386
2020-03-03,R文体娱乐,5790.198164
2020-03-04,R文体娱乐,5836.49457
2020-03-05,R文体娱乐,5958.25603
2020-03-06,R文体娱乐,5909.25227
2020-03-09,R文体娱乐,5650.88194
2020-03-10,R文体娱乐,5834.254765
2020-03-11,R文体娱乐,5816.15308
2020-03-12,R文体娱乐,5665.540541
2020-03-13,R文体娱乐,5613.782159
2020-03-16,R文体娱乐,5367.711009
2020-03-17,R文体娱乐,5396.740547
2020-03-18,R文体娱乐,5308.484157
2020-03-19,R文体娱乐,5323.729637
2020-03-20,R文体娱乐,5464.393038
2020-03-23,R文体娱乐,5266.118674
2020-03-24,R文体娱乐,5392.597942
2020-03-25,R文体娱乐,5515.353964
2020-03-26,R文体娱乐,5489.891037
2020-03-27,R文体娱乐,5436.478993
2020-03-30,R文体娱乐,5213.669697
2020-03-31,R文体娱乐,5180.231532
2020-04-01,R文体娱乐,5111.053366
2020-04-02,R文体娱乐,5201.836041
2020-04-03,R文体娱乐,5182.734097
2020-04-07,R文体娱乐,5332.634043
2020-04-08,R文体娱乐,5321.016264
2020-04-09,R文体娱乐,5358.793496
2020-04-10,R文体娱乐,5245.801674
2020-04-13,R文体娱乐,5154.136089
2020-04-14,R文体娱乐,5261.86503
2020-04-15,R文体娱乐,5229.87367
2020-04-16,R文体娱乐,5277.71523
2020-04-17,R文体娱乐,5313.859575
2020-04-20,R文体娱乐,5332.261175
2020-04-21,R文体娱乐,5281.461583
2020-04-22,R文体娱乐,5340.996454
2020-04-23,R文体娱乐,5323.863713
2020-04-24,R文体娱乐,5261.205377
2020-04-27,R文体娱乐,5256.992217
2020-04-28,R文体娱乐,5212.071489
2020-04-29,R文体娱乐,5304.416029
2020-04-30,R文体娱乐,5493.376024
2020-05-06,R文体娱乐,5520.436017
2020-05-07,R文体娱乐,5517.261928
2020-05-08,R文体娱乐,5607.247129
2020-05-11,R文体娱乐,5591.568718
2020-05-12,R文体娱乐,5622.197443
2020-05-13,R文体娱乐,5616.740568
2020-05-14,R文体娱乐,5595.7678
2020-05-15,R文体娱乐,5590.815079
2020-05-18,R文体娱乐,5553.299459
2020-05-19,R文体娱乐,5650.895856
2020-05-20,R文体娱乐,5615.890017
2020-05-21,R文体娱乐,5600.223334
2020-05-22,R文体娱乐,5512.949054
2020-05-25,R文体娱乐,5470.718148
2020-05-26,R文体娱乐,5565.357065
2020-05-27,R文体娱乐,5566.937229
2020-05-28,R文体娱乐,5561.69893
2020-05-29,R文体娱乐,5698.475688
2020-06-01,R文体娱乐,5923.535754
2020-06-02,R文体娱乐,5877.140661
2020-06-03,R文体娱乐,5875.872575
2020-06-04,R文体娱乐,5912.54861
2020-06-05,R文体娱乐,5973.490822
2020-06-08,R文体娱乐,5899.647877
2019-12-02,S综合,1215.47659
2019-12-03,S综合,1221.344659
2019-12-04,S综合,1224.698452
2019-12-05,S综合,1235.267083
2019-12-06,S综合,1241.484204
2019-12-09,S综合,1237.325007
2019-12-10,S综合,1249.954104
2019-12-11,S综合,1242.888385
2019-12-12,S综合,1239.255544
2019-12-13,S综合,1259.403328
2019-12-16,S综合,1285.515372
2019-12-17,S综合,1295.988436
2019-12-18,S综合,1287.000601
2019-12-19,S综合,1293.560453
2019-12-20,S综合,1290.341935
2019-12-23,S综合,1258.104175
2019-12-24,S综合,1281.081336
2019-12-25,S综合,1293.354535
2019-12-26,S综合,1319.178784
2019-12-27,S综合,1332.961799
2019-12-30,S综合,1353.904562
2019-12-31,S综合,1375.612157
2020-01-02,S综合,1393.432935
2020-01-03,S综合,1365.81321
2020-01-06,S综合,1385.779886
2020-01-07,S综合,1400.413228
2020-01-08,S综合,1383.816737
2020-01-09,S综合,1383.80683
2020-01-10,S综合,1367.411646
2020-01-13,S综合,1372.85947
2020-01-14,S综合,1371.461439
2020-01-15,S综合,1357.048763
2020-01-16,S综合,1345.784695
2020-01-17,S综合,1340.851193
2020-01-20,S综合,1366.199402
2020-01-21,S综合,1374.933908
2020-01-22,S综合,1364.066467
2020-01-23,S综合,1328.429369
2020-02-03,S综合,1231.541107
2020-02-04,S综合,1234.091833
2020-02-05,S综合,1284.655369
2020-02-06,S综合,1309.915499
2020-02-07,S综合,1310.524922
2020-02-10,S综合,1335.054762
2020-02-11,S综合,1321.454511
2020-02-12,S综合,1331.801456
2020-02-13,S综合,1309.261642
2020-02-14,S综合,1296.472436
2020-02-17,S综合,1334.266917
2020-02-18,S综合,1365.827953
2020-02-19,S综合,1355.819134
2020-02-20,S综合,1373.85093
2020-02-21,S综合,1385.300184
2020-02-24,S综合,1410.083739
2020-02-25,S综合,1414.353526
2020-02-26,S综合,1390.091022
2020-02-27,S综合,1380.033289
2020-02-28,S综合,1298.582936
2020-03-02,S综合,1339.965534
2020-03-03,S综合,1345.697528
2020-03-04,S综合,1343.41829
2020-03-05,S综合,1368.399591
2020-03-06,S综合,1369.234129
2020-03-09,S综合,1340.25501
2020-03-10,S综合,1354.736926
2020-03-11,S综合,1331.68743
2020-03-12,S综合,1292.448087
2020-03-13,S综合,1272.144138
2020-03-16,S综合,1231.630687
2020-03-17,S综合,1223.989999
2020-03-18,S综合,1194.715903
2020-03-19,S综合,1194.638051
2020-03-20,S综合,1217.243947
2020-03-23,S综合,1161.566465
2020-03-24,S综合,1195.28975
2020-03-25,S综合,1219.430733
2020-03-26,S综合,1207.287818
2020-03-27,S综合,1195.397276
2020-03-30,S综合,1166.330603
2020-03-31,S综合,1164.764538
2020-04-01,S综合,1165.396002
2020-04-02,S综合,1193.037832
2020-04-03,S综合,1200.132231
2020-04-07,S综合,1222.950383
2020-04-08,S综合,1221.680515
2020-04-09,S综合,1227.845017
2020-04-10,S综合,1213.118789
2020-04-13,S综合,1208.223648
2020-04-14,S综合,1221.855269
2020-04-15,S综合,1210.632692
2020-04-16,S综合,1204.75976
2020-04-17,S综合,1201.924846
2020-04-20,S综合,1210.144108
2020-04-21,S综合,1193.464926
2020-04-22,S综合,1179.718785
2020-04-23,S综合,1189.965741
2020-04-24,S综合,1142.562314
2020-04-27,S综合,1171.945114
2020-04-28,S综合,1157.83806
2020-04-29,S综合,1145.23189
2020-04-30,S综合,1137.03452
2020-05-06,S综合,1184.974026
2020-05-07,S综合,1187.382457
2020-05-08,S综合,1198.902579
2020-05-11,S综合,1186.801501
2020-05-12,S综合,1178.418423
2020-05-13,S综合,1176.602512
2020-05-14,S综合,1159.108937
2020-05-15,S综合,1170.016606
2020-05-18,S综合,1159.798781
2020-05-19,S综合,1165.26833
2020-05-20,S综合,1161.354693
2020-05-21,S综合,1158.134345
2020-05-22,S综合,1144.903427
2020-05-25,S综合,1144.578189
2020-05-26,S综合,1170.559554
2020-05-27,S综合,1172.677737
2020-05-28,S综合,1146.37637
2020-05-29,S综合,1145.828242
2020-06-01,S综合,1164.014221
2020-06-02,S综合,1166.821837
2020-06-03,S综合,1164.734227
2020-06-04,S综合,1168.907271
2020-06-05,S综合,1166.320562
2020-06-08,S综合,1162.552182
